,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn257hWo3t","Shakti Shakti Shaktimaan","/channel/UCBQM3c3sufWjYqvoGKQTUyA","https://yt3.ggpht.com/a/AATXAJyS4apZetlmLy9a9Hye6HcqqPh4hK43bcbWmQ=s32-c-k-c0xffffffff-no-rj-mo","Bhai aaj Kolkata me hai ₹80.91 ka petrol aur ₹71.61 ka diesel. Life puri jhand ho chuki hai..😈😈",6,"1 year ago",1553016219760,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn29Sv73-y","Sahariar Mondal","/channel/UCa6u6z2P6QGpQMnB4BZyk3w","https://yt3.ggpht.com/a/AATXAJyJ7tP8ELwlAKqitykO5DD48suXCA-EuQz04A=s32-c-k-c0xffffffff-no-rj-mo","Sidtalk the petrol cost per litre is 81rs in West Bengal birbhum district...",1,"1 year ago",1553016219761,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn2IMgkryd","A Photography","/channel/UCY4TAL87i0IsRatmynNbhdw","https://yt3.ggpht.com/a/AATXAJyEk91pFvhNQ6yfFWO-RqIqgJGtPG7abJOF2w=s32-c-k-c0xffffffff-no-rj-mo","SidTalk hamare yaha 88 hai petrol",2,"1 year ago",1553016219762,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn2MR85dJb","A Photography","/channel/UCY4TAL87i0IsRatmynNbhdw","https://yt3.ggpht.com/a/AATXAJyEk91pFvhNQ6yfFWO-RqIqgJGtPG7abJOF2w=s32-c-k-c0xffffffff-no-rj-mo","SidTalk is diwali tak petrol GST me ayega challenge",3,"1 year ago",1553016219762,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn2jkMOIS1","Rohit Kumar Yogesh","/channel/UCNS-yYM9puDXu5MSJQMFVcA","https://yt3.ggpht.com/a/AATXAJylwb-3GX5nlPHsJaOdq0HnfQx2i2MnEqkfNA=s32-c-k-c0xffffffff-no-rj-mo","SidTalk 81.74",0,"1 year ago",1553016219763,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn2m7PjJ2x","Rohit Kumar Yogesh","/channel/UCNS-yYM9puDXu5MSJQMFVcA","https://yt3.ggpht.com/a/AATXAJylwb-3GX5nlPHsJaOdq0HnfQx2i2MnEqkfNA=s32-c-k-c0xffffffff-no-rj-mo","SidTalk 81.74 Lucknow",0,"1 year ago",1553016219764,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn2u0ReBf8","Abhilash Verma","/channel/UCTNf1mmEzJ7UTrU4Infpv5A","https://yt3.ggpht.com/a/AATXAJyGhF4qHqoBk7sZGattiBGpOp7MNfmn-SeyjQ=s32-c-k-c0xffffffff-no-rj-mo","77 Rs. In Bhilai chhattisgarh",1,"1 year ago",1553016219765,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn35lYdd2F","Shubham jadhav","/channel/UCt3wxXtG43GhGZzhqO75i7w","https://yt3.ggpht.com/a/AATXAJwGtpSRvOr0ExNg_Kw_NjEwUJqGRMYrFW5dvg=s32-c-k-c0xffffffff-no-rj-mo","petrol ki jagah diesel kyo nahi dal sakte",0,"1 year ago",1553016219765,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn38EsYa8Z","Pradip Sahu","/channel/UC-XKltJCPSXC6ftXvbN2-kw","https://yt3.ggpht.com/a/AATXAJyiM-zAjv6scN1qvJrM74b6Iwd3vJXkM3sYLQ=s32-c-k-c0xffffffff-no-rj-mo","Sidhant bhai you are right",0,"1 year ago",1553016219766,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn3boDqo3C","Crazy Traveler","/channel/UClWz_tN3Zb7Zy1LXJbEwNqA","https://yt3.ggpht.com/a/AATXAJxR-MX4kn4gUl4QX2eghxKbFxcv0nExLGzr=s32-c-k-c0xffffffff-no-rj-mo","SidTalk you did not talk about the $ to inr price in 2012-13 and 2014-15... agar bhai batate ho to puri information do...",8,"1 year ago",1553016219767,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn3dYRGlKI","Ashutosh Tyagi","/channel/UCP7CkHL-IVbC7WzBciIHWLw","https://yt3.ggpht.com/a/AATXAJzMurD6G2tGoS2V8rTRQdNh18ZQ2jrVFLLSpg=s32-c-k-c0xffffffff-no-rj-mo","A Photography Wo To Aa Hi Jayega Bcz Diwali Ke Kuch Month Baad Election Jo Aa Jayenge Isliye Diwali Se Election Tak Petrol GST Mein Uske Baad Modi Ke Dubara Jeette Hi Petrol GST Se Bahar Kar Dega 100% Guarantee Hai.",3,"1 year ago",1553016219768,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn40Pe9zb8","Rajkishore nag","/channel/UCogqe4OXJT3xA7W7T-ithaw","https://yt3.ggpht.com/a/AATXAJwLVwacmjQMnTqpC8dA4JiZS-aFbNfHFnfmtQ=s32-c-k-c0xffffffff-no-rj-mo","Rajniti talk jyada  ho gaya",3,"1 year ago",1553016219773,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn4AsEO5pM","Danish Quadir","/channel/UCxIOicjxzaAcYwhapm9PdpA","https://yt3.ggpht.com/a/AATXAJyntdvqoa8Zmx1j7ybdT4Nur686tzWSsdd4BQ=s32-c-k-c0xffffffff-no-rj-mo","Ghuma firake Modi govt. Bik gayi hai",3,"1 year ago",1553016219774,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn4DQZkB1W","Sujit Nakrani","/channel/UCv-Jhf1TLjuhrBUuQU_D2lA","https://yt3.ggpht.com/a/AATXAJyb0V6pCeEvQ6N1QyZUjXTIEmYkEj5NHkFdww=s32-c-k-c0xffffffff-no-rj-mo","Wtf Sid i am getting late notification that's y m missing coupon😅😅",0,"1 year ago",1553016219776,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn4JXKSxw_","R Dubey Rider","/channel/UCyRwfPnNzYmvkz1CT8Kiy-A","https://yt3.ggpht.com/a/AATXAJzCDssKDlAcj-C5xAsaz5r6LSGjrmGwHKlcng=s32-c-k-c0xffffffff-no-rj-mo","Cool",0,"1 year ago",1553016219777,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn4MRS5e0q","sudhir sharma","/channel/UCkvpvlnDQkPK9lHfsiemdjw","https://yt3.ggpht.com/a/AATXAJySHT51KEZC4mi0iqkhQGxq9_27olkcy1esqQ=s32-c-k-c0xffffffff-no-rj-mo","Delhi me normal petrol 78.kuch or extra premium 80. kuch .....",0,"1 year ago",1553016219778,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn4RZTyaTL","T Craft","/channel/UCt3OUHZPtJ1-TGJwg4DH7pw","https://yt3.ggpht.com/a/AATXAJxFGxGib80wIMQXAP9po4_6INLu8CQ3-60KBA=s32-c-k-c0xffffffff-no-rj-mo","Bharat Mata ki Jay bone as petrolnsasta hojata hai",0,"1 year ago",1553016219778,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn4aRDWcNF","JATIN JAIN INDIA","/channel/UC6GSY8pZK0z4rxo189wwi_Q","https://yt3.ggpht.com/a/AATXAJwGE4akVJa6eULqRAboESzCxx4vMfXjJBLi-Q=s32-c-k-c0xffffffff-no-rj-mo","SidTalk jai bjp",2,"1 year ago",1553016219779,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn4hP2oD7v","Pratyush Boruah","/channel/UC4_QV6RX6XF3TP4QOqO3P3w","https://yt3.ggpht.com/a/AATXAJyAhBv9WunTCe8LK81ytgGWlvEqJJhDske1HQ=s32-c-k-c0xffffffff-no-rj-mo","81 rupees bhai in Jorhat, Assam",0,"1 year ago",1553016219780,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn4l0BtFoQ","Sam","/channel/UC9gu2phIHZteYBMN1ox8dvA","https://yt3.ggpht.com/a/AATXAJykwaetaS_WfwibQx6ia4S8ZDWsNXCzoPxVYA=s32-c-k-c0xffffffff-no-rj-mo","76 in UP",0,"1 year ago",1553016219781,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn4y1CVyVb","Anikant Gaming","/channel/UCUZrktjPRh3K2A9hqzEJJiA","https://yt3.ggpht.com/a/AATXAJyED2ABzhBGbKN1MdNcfUvX6m0zgG48RagJCQ=s32-c-k-c0xffffffff-no-rj-mo","Give me❤❤❤❤one",0,"1 year ago",1553016219782,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn573QoyqU","Pk Dhara Presents","/channel/UCVey0VPVHYBvrtR99t9VdMw","https://yt3.ggpht.com/a/AATXAJy4N1QXr4e3DTUe1zfO9GESe7djANlneWtlvg=s32-c-k-c0xffffffff-no-rj-mo","SidTalk  apka ....Video sabse acha rahta",0,"1 year ago",1553016219783,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn5EAhZRKw","Tech Gamer And Hacker","/channel/UCfBvjeetLwfeqi0VX47xZBg","https://yt3.ggpht.com/a/AATXAJzMtT7JZSDA0iuEn_hdPXjuHoq9NJ8TW-zEwA=s32-c-k-c0xffffffff-no-rj-mo","Vaise bhai ek baat batau...\nAbhi to petrol aur diesel ke rate badenge but jab delhi me chunav honge i mean 2019, then BJP will say to decrease rate of diesel & petrol",1,"1 year ago",1553016219783,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn5j6Ve6yy","Gaurav Solanki","/channel/UCLMq9E_AndxgBLtgYGL_Feg","https://yt3.ggpht.com/a/AATXAJz3uruypYrkMuNONMddRUSEsc-TWI2gswTnZw=s32-c-k-c0xffffffff-no-rj-mo","SidTalk 78",0,"1 year ago",1553016219784,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn5ox21fWv","sayanta das","/channel/UCXQYTNAxUVT0s45pE5LVXxw","https://yt3.ggpht.com/a/AATXAJyIxuHbRMHkP_xqV5X4qpkhatiItUo-pri3Fw=s32-c-k-c0xffffffff-no-rj-mo","SidTalk bhai tu to pakka pakitan jayega aab...😂😂😂😂😂",3,"1 year ago",1553016219785,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn5x5BGFHO","Sam Bro","/channel/UC-EZjSgQz9EBAOM1Ek80_YA","https://yt3.ggpht.com/a/AATXAJzy_49ISOUaWD5xu8SwGHpGPKQzpkZfTJr9ww=s32-c-k-c0xffffffff-no-rj-mo","Around 83 in Patna!😖😬",0,"1 year ago",1553016219786,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn5y4Hpv38","CK D","/channel/UCRGfYQr61qoEpJSWbmOIzfw","https://yt3.ggpht.com/a/AATXAJydw1njBz5hI5dtjZ7sWc-eWJFLntQBWyyJog=s32-c-k-c0xffffffff-no-rj-mo","Hame kya karna chaiyeh?? Kuch toh karna hoga",1,"1 year ago",1553016219786,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn6CWPjF3D","Kushal Kumar Raka","/channel/UCyRo3ej8aCF1YzswcakNvCg","https://yt3.ggpht.com/a/AATXAJy0Gl-dBl0mSn645sqA4mPCuGfHWL03Te9tow=s32-c-k-c0xffffffff-no-rj-mo","Bhai, Lokpal bill pe video banao na... I heard it's gonna very good move if implemented... Isse hamme patta chalega hamara tax kaha kharcha hota hai... Please reply to this?",2,"1 year ago",1553016219787,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn6TJHuCOv","Mosin INDIAN","/channel/UCj-FTvqtHBh3qFlMzdNEXGw","https://yt3.ggpht.com/a/AATXAJwx-ybOORXKv__hSE665snqhgc6DNRYAYSQiA=s32-c-k-c0xffffffff-no-rj-mo","Kolhapur 85.94",0,"1 year ago",1553016219788,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn6jxqmn2x","Dream11 Guruji","/channel/UCmWWRBUKBwFkQyz-wneOBaw","https://yt3.ggpht.com/a/AATXAJzkiGlX6b80B2xuuJ6KWBepc7TBmTdDjsVd=s32-c-k-c0xffffffff-no-rj-mo","SidTalk 83. Kuch Hai",0,"1 year ago",1553016219790,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn6sUmPl12","Goldmines films Hindi dubbed films","/channel/UCIP641v2dZJ8DY7pVufhnpQ","https://yt3.ggpht.com/a/AATXAJwMnqJCPjLx19B8UyE2VHZVX11IYlYvn4S1bA=s32-c-k-c0xffffffff-no-rj-mo","SidTalk bhai u said is half correct \nPar jo congress ne60 saal me loan leya use pay karne k leaa kya asman se paisa laeee kya \nCrude oil k lea leya loan bhi repay karna hai na but tum toh congress k time yeh video nai nikaloo he bjp k rule k time logo Ko misguide mat karo",6,"1 year ago",1553016219791,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn70ggtrRb","Deepak Sahu","/channel/UCLdtUpWZg0fAcjN3_XNzkhQ","https://yt3.ggpht.com/a/AATXAJzTd2GSUF4kCLXD-i26HPnWjeRRYIpUZFIpOA=s32-c-k-c0xffffffff-no-rj-mo","80 PER LITER IN PIPARIYA (MADHYA PRADESH)",0,"1 year ago",1553016219793,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn70lAl_Qq","Amit Thapliyal","/channel/UCHUUG8gFdltKLMvjeE1s4UA","https://yt3.ggpht.com/a/AATXAJyVw-ILCPLe3qxAM5oJg_mBzXFFVPKystFuMw=s32-c-k-c0xffffffff-no-rj-mo","bhai tu rehene de tu Congress ki sarkar banwa dega saale tu h sid talk bawkas agat tu ek sadak banwa de na mere gaon me tere pair chumaga bikhari sale  logo ko badka rha hai. Apne ghar walo ko bi question kara kar. Media kya karegi be. Tu ni media tu petrol piyega na sale Rahul gandhi. India me logo se 1 rs nikal na itna muskil hai ye log denge free ke charity. Billion dolloar k highway free me ban rahe hai na sale Indorei",4,"1 year ago",1553016219794,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn76o2rdDG","SANAAN ANSARI","/channel/UCGWPHCRwSXW0YeOrmdED_ZA","https://yt3.ggpht.com/a/AATXAJzy27dm1R--Fyr-Bf4-r0QKriaOy4hpAj-Cyw=s32-c-k-c0xffffffff-no-rj-mo","SidTalk \nApne sheher me to India's highest price petrol hai PARBHANI\njagaat germany bhartat parbhani 🤘",0,"1 year ago",1553016219795,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn7igNwe-p","Soramb Yadav","/channel/UCqt253E2qFwuj3wjN_0CEFA","https://yt3.ggpht.com/a/AATXAJxrjnCaSODofmbgTjUD0ehjcezyJhTjlC2fMw=s32-c-k-c0xffffffff-no-rj-mo","SidTalk Bhai aap Bhopal  me khaha reehatai ho",0,"1 year ago",1553016219796,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn7kqNPNJb","Arnav D","/channel/UCZNwLqxBj1hdTDdsQkJWYKA","https://yt3.ggpht.com/a/AATXAJwyhO1waDlQFTyjNOLA-3JSxWePgfoUYKGR=s32-c-k-c0xffffffff-no-rj-mo","Sir abhi central government per litre ₹30.40 lga re hai petrol pe.hindustan times ki report hai.",0,"1 year ago",1553016219796,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn84FhgxLh","Dawn 2 Dusk #Saxenaji","/channel/UCmPTSzP_il_bQ7noIzV1tDg","https://yt3.ggpht.com/a/AATXAJz0NqiIldrhBB-AuYYoDuuH8WeQbmc51NG6SA=s32-c-k-c0xffffffff-no-rj-mo","Sidtalk Bhai aap Bhopal me rehte ho!! Bhopal se 82km dur Narsinghgarh he, me waha se hu.Big fan of you.",0,"1 year ago",1553016219797,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn879NT7X7","Jitu kumar","/channel/UCrSAhSujGCZBGtmvfbcu4ig","https://yt3.ggpht.com/a/AATXAJz3hIv7Qst6hcqwyWxLJ0M_o3jzsB3KrWfTYg=s32-c-k-c0xffffffff-no-rj-mo","SidTalk Simlpe logic h... \nEarth per petroleum bhut kam baccha h.... \nSupply kam demand jayda.. \nTo price to increase honge hi.... \nIsme koi Govt kuch nhi kar sakti....",3,"1 year ago",1553016219798,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn8l2_JvXl","Google Official","/channel/UC-DCWHIiwG0ZblcUkEP_aSA","https://yt3.ggpht.com/a/AATXAJwQY_8X2CvRBhHvtAlgLmo8Wb92CkhlLzqRrA=s32-c-k-c0xffffffff-no-rj-mo","86.78 in BALAGHAT MP",0,"1 year ago",1553016219798,true
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn8oHaSB__","Mudit Khedwal","/channel/UCk4UPOzkAn7zau-_ule4mtQ","https://yt3.ggpht.com/a/AATXAJyWC6Nczv9HelWHPNQqgeJg5c1ME5x_nwfEBg=s32-c-k-c0xffffffff-no-rj-mo","Ur knowledge is always increase when u watch sidtalk",0,"1 year ago",1553016219799,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn8vmYVpFC","Sübhâm singh","/channel/UCETHqlx_VIBI0niCYmB5iIQ","https://yt3.ggpht.com/a/AATXAJzRK-w2pKjQQl-YN6F8A1Rg0M-jygA8m-Ugbg=s32-c-k-c0xffffffff-no-rj-mo","76 in bokaro",0,"1 year ago",1553016219800,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn8yJWJhJF","PHOENIX","/channel/UC0aVNn2YQ6j4fpTw8UZLMMg","https://yt3.ggpht.com/a/AATXAJyuJeaUVJvf_OlbW6tJE-2mvnulxtUgGo7q=s32-c-k-c0xffffffff-no-rj-mo","SidTalk bro actually if c.g tax kam krde to wb mi hamra jo loan hy o bohot bad jayega wait some days all will be fine",1,"1 year ago",1553016219800,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn906fEBDr","Karan","/channel/UCoKc8jFCjwVt2s6n8T9JyTQ","https://yt3.ggpht.com/a/AATXAJw_XtEyDSpVQxQHWmv1ojSDezZ461HqjL3Utw=s32-c-k-c0xffffffff-no-rj-mo","76.something in Chandigarh",1,"1 year ago",1553016219801,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn9YrSH3A0","Star Sound, Agra","/channel/UCrBFUTpJ73OfY-DQdLDbv0g","https://yt3.ggpht.com/a/AATXAJzRdQwIjwWymokeoe9JQGqaALSYPHNH9v-7ug=s32-c-k-c0xffffffff-no-rj-mo","pata nahin...",0,"1 year ago",1553016219802,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn9wUlYBD9","INDIAN voice","/channel/UCWQvCDw9KklX6Bncxh5cxTw","https://yt3.ggpht.com/a/AATXAJze9H7jOop5q0OB-sGE7fHsNNpPFd2uL5rGVQ=s32-c-k-c0xffffffff-no-rj-mo","SidTalk Congress ne 10 Sal me 7 lakh karod ki sabsidi di thi isliye tab price 80 hi tha . Sabsidi nahi deti toh tab patrol 95 se 100 rs tak jata",4,"1 year ago",1553016219802,false
,,,,,,,,,,,,"Ugxcx61RRKjTh6gnSVN4AaABAg.8gn0GG4wAWp8gn9yJM5MIb","satyabrata acharya","/channel/UCSuwGnfDdhmXT20g_BV2o3Q","https://yt3.ggpht.com/a/AATXAJwnHowXW9U9zELFnozpDkirZZE0U1veeK66Wg=s32-c-k-c0xffffffff-no-rj-mo","What if GST applied for petrol ,how it will work ,what benefits/loss central govt or state govt will face and what would be the price?",0,"1 year ago",1553016219803,false
