"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","reply.id","reply.author","reply.authorLink","reply.authorThumb","reply.text","reply.likes","reply.time","reply.timestamp","reply.edited"
"Ugzmea9P9LXpw5HFxZJ4AaABAg","mallinath desai","/channel/UC_ED9H0zqAJ_l2QNKVVlq0Q","https://yt3.ggpht.com/a/AATXAJxFVpJtwr6tFhQBv79mFZFt9wWG1ypnSit93w=s48-c-k-c0xffffffff-no-rj-mo","How much amount required for 1 acre land",0,"2 months ago",1579461558018,false,true,"EkQSC3NxRnlqTy1xUUNRwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd6bWVhOVA5TFhwdzVIRnhaSjRBYUFCQWciAggAKhhVQ0xXcFU4SkJhS2dxX2hEcFNhcGVoUVEyC3NxRnlqTy1xUUNRQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"Ugzmea9P9LXpw5HFxZJ4AaABAg.93ft5MWkLza94sirSFBWZC","Sajid Shaikh","/channel/UCZNXykZ3BKpP04Bqz0g93dw","https://yt3.ggpht.com/a/AATXAJx4wBnd6MRO5NIgQphiIYNUklu0b0ebYRRyyA=s32-c-k-c0xffffffff-no-rj-mo","18k",0,"1 month ago",1582139958297,false
"UgxvaEyL3nillBv0fBl4AaABAg","Sonyabapu Jagdale","/channel/UC7h5rgVNp9xyetY9Iw167Zg","https://yt3.ggpht.com/a/AATXAJzTJtbqUe093uZs62ozQBgm6EFQ05bFZdRwsw=s48-c-k-c0xffffffff-no-rj-mo","Hello good morning,,,,\nI'm interested in\nGreen India",0,"2 months ago",1579461558019,false,false,,,,,,,,,,,
"UgzwoMVdpdcosiFWgep4AaABAg","D. S. Rajput","/channel/UC9ZhxkTC6SJOOXepbVXJOXA","https://yt3.ggpht.com/a/AATXAJy9XOLKWATcLj7PM-Q_gYvdhevtNKomFUufEA=s48-c-k-c0xffffffff-no-rj-mo","Sar mujy lgana ak.hektar me kitna khars ahega",1,"2 months ago",1579461558020,false,true,"EkQSC3NxRnlqTy1xUUNRwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd6d29NVmRwZGNvc2lGV2dlcDRBYUFCQWciAggAKhhVQ0xXcFU4SkJhS2dxX2hEcFNhcGVoUVEyC3NxRnlqTy1xUUNRQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgzwoMVdpdcosiFWgep4AaABAg.93PGZB1V6UE93SNgX2RFjN","anil biradar","/channel/UCopnvhRKwebJ82L8ERTEizw","https://yt3.ggpht.com/a/AATXAJzBdw-mY9m9X5bxeu_kEXJRMXuYDzT2IPsT5Q=s32-c-k-c0xffffffff-no-rj-mo","Call me 8618229845",0,"2 months ago",1579461558278,false
"UgyJucTXgwU2PKFwaW54AaABAg","Ranjeet Kumar Prajapat","/channel/UCkuuK_Ixw6Nf4zLyFgXTsog","https://yt3.ggpht.com/a/AATXAJxGp3NDeW4k74CU34EltLFYvkhsnwAC6sLynA=s48-c-k-c0xffffffff-no-rj-mo","how much cost??",1,"2 months ago",1579461558022,false,true,"EkQSC3NxRnlqTy1xUUNRwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd5SnVjVFhnd1UyUEtGd2FXNTRBYUFCQWciAggAKhhVQ0xXcFU4SkJhS2dxX2hEcFNhcGVoUVEyC3NxRnlqTy1xUUNRQAFICg%3D%3D",4,,,,,,,,,
,,,,,,,,,,,,"UgyJucTXgwU2PKFwaW54AaABAg.93K-5HAzP5W93SNkIdnoS-","anil biradar","/channel/UCopnvhRKwebJ82L8ERTEizw","https://yt3.ggpht.com/a/AATXAJzBdw-mY9m9X5bxeu_kEXJRMXuYDzT2IPsT5Q=s32-c-k-c0xffffffff-no-rj-mo","Call me 8618229845",0,"2 months ago",1579461558352,false
,,,,,,,,,,,,"UgyJucTXgwU2PKFwaW54AaABAg.93K-5HAzP5W95IP6EgmIdn","chief kibwana","/channel/UC9aOB841ZbUHaCsvKfhr9lQ","https://yt3.ggpht.com/a/AATXAJxLbwZ30bXfUv5d5Y8L8eQrxheIjjrdMJas1Q=s32-c-k-c0xffffffff-no-rj-mo","@anil biradar how much full set",1,"3 weeks ago",1582831158354,false
,,,,,,,,,,,,"UgyJucTXgwU2PKFwaW54AaABAg.93K-5HAzP5W95IZmxzTfPo","anil biradar","/channel/UCopnvhRKwebJ82L8ERTEizw","https://yt3.ggpht.com/a/AATXAJzBdw-mY9m9X5bxeu_kEXJRMXuYDzT2IPsT5Q=s32-c-k-c0xffffffff-no-rj-mo","@chief kibwana 1 bundle = 100meter = 328 feet \n1 bundle price = 850 Rs\n1 acre = 8 bundle \n1 acre complete kit = 8400( includes 8 bundle rain pipe + 16 Takeoff + 16joiner + 16 Endcap+ 16 wiser+ 1 ,40mm drill bit)",0,"3 weeks ago",1582831158356,false
,,,,,,,,,,,,"UgyJucTXgwU2PKFwaW54AaABAg.93K-5HAzP5W95IZr87XGz8","anil biradar","/channel/UCopnvhRKwebJ82L8ERTEizw","https://yt3.ggpht.com/a/AATXAJzBdw-mY9m9X5bxeu_kEXJRMXuYDzT2IPsT5Q=s32-c-k-c0xffffffff-no-rj-mo","@chief kibwana you can also WhatsApp on this no 8618229845",0,"3 weeks ago",1582831158358,false
"UgzSIp7b1XnvGZiRLxl4AaABAg","Archana","/channel/UCZfkIv4fFsr3xh0eA73fiWg","https://yt3.ggpht.com/a/AATXAJwfV5sUSUS0zN6XJkQDQ_2rfS7MHZrq4F3rIQ=s48-c-k-c0xffffffff-no-rj-mo","Any dealer in mysure",0,"2 months ago",1579461558024,false,true,"EkQSC3NxRnlqTy1xUUNRwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd6U0lwN2IxWG52R1ppUkx4bDRBYUFCQWciAggAKhhVQ0xXcFU4SkJhS2dxX2hEcFNhcGVoUVEyC3NxRnlqTy1xUUNRQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgzSIp7b1XnvGZiRLxl4AaABAg.93CV13thOsT93SNYF9yXxp","anil biradar","/channel/UCopnvhRKwebJ82L8ERTEizw","https://yt3.ggpht.com/a/AATXAJzBdw-mY9m9X5bxeu_kEXJRMXuYDzT2IPsT5Q=s32-c-k-c0xffffffff-no-rj-mo","Call me 8618229845",0,"2 months ago",1579461558287,false
"UgzJfrcOn9E9EpOzfJx4AaABAg","Rajendra Masugade","/channel/UCYsuCbx7POeFuM76MRiLW9A","https://yt3.ggpht.com/a/AATXAJzJqq5bU5RFU_vx9vZlxnXPtlO75Z1h8BAm3w=s48-c-k-c0xffffffff-no-rj-mo","Nice",0,"2 months ago",1579461558025,false,false,,,,,,,,,,,
"UgyU8hPOJNiqu8EZk0l4AaABAg","natubhai jadav","/channel/UC7raUjo_LeEapy4VmESLYqg","https://yt3.ggpht.com/a/AATXAJxtyGHBvu71MncztwLDq7uQ1YMqK0g3KXUlIw=s48-c-k-c0xffffffff-no-rj-mo","1HEC, /PRICE PLEASE CON - +919427559234",0,"2 months ago",1579461558026,false,false,,,,,,,,,,,
"UgwbrtwGRNgDqUrapfV4AaABAg","Anil kumar","/channel/UCl10DlzmiDsvSMLe9aLQXTg","https://yt3.ggpht.com/a/AATXAJxa76DrB1wJG-d8XsYipHDQY4TH3anddkop7Q=s48-c-k-c0xffffffff-no-rj-mo","Good vedio",0,"3 months ago",1576783158796,false,false,,,,,,,,,,,
"UgyZYSEiP54b13mzrAN4AaABAg","Hitesh Dhaigude","/channel/UCcU5KCmMeiK4kKq1HedjHYQ","https://yt3.ggpht.com/a/AATXAJyAzknnCeCVDS72wevA2Z7LiJXR57_G9rGwmg=s48-c-k-c0xffffffff-no-rj-mo","Ekri kharch kay she 8169438688",0,"3 months ago",1576783158797,false,false,,,,,,,,,,,
"Ugyl4PhqgxClwMBM8hp4AaABAg","roman reigns","/channel/UCINoN4R9ly-0Oul5m3Z0dxQ","https://yt3.ggpht.com/a/AATXAJyQuQO5vibIcfKAisSRdeUopTFJPP6Gw8HbHw=s48-c-k-c0xffffffff-no-rj-mo","What is the cost of this rain pipe",0,"3 months ago",1576783158798,false,false,,,,,,,,,,,
"UgxQC3y-x6mcpgbcq354AaABAg","Shalal","/channel/UCQAStDtrWD_2IHNer3o0zUQ","https://yt3.ggpht.com/a/AATXAJyktCmo5Y7JuixxWIdFhrHa1oUQXK-hIDvssA=s48-c-k-c0xffffffff-no-rj-mo","Be human and have respect for the people who wasted their time watching your video and reply to their questions.",4,"3 months ago",1576783158799,false,false,,,,,,,,,,,
"UgxVcHS5Z2YFOuFlY7p4AaABAg","Vaibhav Bhandare","/channel/UCxoHGwKy3Fi99j8z54SdWmg","https://yt3.ggpht.com/a/AATXAJz221zt2sksC5u0QqT5Fzfd1XfPNu61qIZkUg=s48-c-k-c0xffffffff-no-rj-mo","Price kitna he.. kitna price me aayega 1 biga k liye",0,"3 months ago",1576783158800,false,false,,,,,,,,,,,
"Ugy1tFC9qeI46GIHoc54AaABAg","Nari Reddy","/channel/UCv3HcDI8dl-uK5gcWUqNZxA","https://yt3.ggpht.com/a/AATXAJw05w1-YcQsu1qnqJieruhi4Jg5RVFjUVQymA=s48-c-k-c0xffffffff-no-rj-mo","Price",1,"3 months ago",1576783158801,false,true,"EkQSC3NxRnlqTy1xUUNRwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd5MXRGQzlxZUk0NkdJSG9jNTRBYUFCQWciAggAKhhVQ0xXcFU4SkJhS2dxX2hEcFNhcGVoUVEyC3NxRnlqTy1xUUNRQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"Ugy1tFC9qeI46GIHoc54AaABAg.92OsGMEIulY93SNyUDcxgK","anil biradar","/channel/UCopnvhRKwebJ82L8ERTEizw","https://yt3.ggpht.com/a/AATXAJzBdw-mY9m9X5bxeu_kEXJRMXuYDzT2IPsT5Q=s32-c-k-c0xffffffff-no-rj-mo","Call me 8618229845",0,"2 months ago",1579461559110,false
"UgwEGvOO8SON_5u56014AaABAg","Usama Khan","/channel/UCbh9IS_KVZLNxO_tQFcvXDg","https://yt3.ggpht.com/a/AATXAJw7Ye-5FjgzpeYrJcMhJBNn2w-SfK-PLyMZ=s48-c-k-c0xffffffff-no-rj-mo","I have 1 HP motor will it work on it ?????",0,"3 months ago",1576783158802,false,true,"EkQSC3NxRnlqTy1xUUNRwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3RUd2T084U09OXzV1NTYwMTRBYUFCQWciAggAKhhVQ0xXcFU4SkJhS2dxX2hEcFNhcGVoUVEyC3NxRnlqTy1xUUNRQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgwEGvOO8SON_5u56014AaABAg.92N3Pr2gkuM92cUHkhKS_o","MALLIKARJUN GIDAGANTI","/channel/UC55TLSQ4VLD8hPRGPCWi_Uw","https://yt3.ggpht.com/a/AATXAJyxdBsaXloutYJ3S4cdWk8z0cN9RP8IgNFtiA=s32-c-k-c0xffffffff-no-rj-mo","Yes contact  8618229845",0,"3 months ago",1576783159093,false
"Ugwsx9abO1CgnvuovT94AaABAg","Balasaheb Jampangire","/channel/UCErfsoyUM5p5Wse5_OZVV3g","https://yt3.ggpht.com/a/AATXAJyTQeTTpTjjOlfP-KxIRf2QCvNNaM_ox4p19w=s48-c-k-c0xffffffff-no-rj-mo","Price rian pipes place coll me 7757986427",0,"3 months ago",1576783158804,false,false,,,,,,,,,,,
"UgxKO31DDqxXF1reYdx4AaABAg","Saravanan A","/channel/UCboNbzynh7Vk7YtZOSHlk4w","https://yt3.ggpht.com/a/AATXAJysS8aRsdEjk6jZL_HRuGXqdL4odXh_58uatw=s48-c-k-c0xffffffff-no-rj-mo","In tamilnadu where to buy sir. Contact number.. my number is 9789467617",0,"3 months ago",1576783158805,false,false,,,,,,,,,,,
"UgxQ83Tt_TO29hlLWcZ4AaABAg","dhananjay deshmukh","/channel/UCeC60t0FYQ5m9WNTg4Il4kg","https://yt3.ggpht.com/a/AATXAJypj4XapY5K_eSZZar8lXCVw2qHcr3Axp6SCw=s48-c-k-c0xffffffff-no-rj-mo","भाऊ ग्रीन इंडियाचा प्रॉडक्ट कुठे मिळेल आम्हाला घ्यायचं आहे7507578252",0,"3 months ago",1576783158805,false,false,,,,,,,,,,,
"UgzowzLKiUPopl5sbel4AaABAg","Raghav Bariya","/channel/UCe0R_Dp9hpdc30rkpkCgczQ","https://yt3.ggpht.com/a/AATXAJwBE7nVsEHqMtUt5eHKGEXA9DpCoFdgLMq2qw=s48-c-k-c0xffffffff-no-rj-mo","मुझे ऐ  रेण  पाईप केसे मिल  सकता है ।",0,"3 months ago",1576783158807,false,false,,,,,,,,,,,
"UgyvBfnYimFM8F5wsIN4AaABAg","Mr Noob","/channel/UC0aCzxxUEJYLn-QqYDHEIDg","https://yt3.ggpht.com/a/AATXAJxgvqDtsoZKA0-Wmi8xTCZEGHubG-_Eyb-01A=s48-c-k-c0xffffffff-no-rj-mo","Does this great pressure on Motor",0,"3 months ago",1576783158809,false,false,,,,,,,,,,,
"Ugx6_vs6jeG9UOD4DVl4AaABAg","Govinda Padghane","/channel/UCHG-MFeTRi-SeNgJkX0CO6A","https://yt3.ggpht.com/a/AATXAJzS6ICd26U3z8G-cgflcoeuLU7cKE6G-WET8g=s48-c-k-c0xffffffff-no-rj-mo","Nice",0,"3 months ago",1576783158810,false,false,,,,,,,,,,,
"Ugy7O5E_98lmJHvQArd4AaABAg","Awad Gad","/channel/UCMbyu0x7-roOCoYM2NCLUjw","https://yt3.ggpht.com/a/AATXAJwxdVXnQkyJa_Nfdrm9Kh03fPuNMXNlqjJxvw=s48-c-k-c0xffffffff-no-rj-mo","You don’t have any translation for Arabic please.",0,"4 months ago",1574191158811,false,false,,,,,,,,,,,
"Ugz_fTP42Xy3GTe9h0N4AaABAg","Gaurav Singh","/channel/UCN3xibw0TF92IwgWxLTh_pw","https://yt3.ggpht.com/a/AATXAJwx4XRhHKQcw0F1ZrMC-2rNaqOtuzb3NOGd8w=s48-c-k-c0xffffffff-no-rj-mo","What should be the pressure for optimum rain.. what kind of filters are used to avoid pipe clogging . Please elaborate.",0,"4 months ago",1574191158812,false,false,,,,,,,,,,,
"Ugx9SE-NGbmYgE4TzLd4AaABAg","Jai Singh","/channel/UCTjdpJrghnvtsKsvAqsHVlg","https://yt3.ggpht.com/a/AATXAJx7aTfAxOpa1gZu0_Xj_vU206ZEj7LJk1oQiA=s48-c-k-c0xffffffff-no-rj-mo","मुझे भी रेन पाइप चाहिए9667848165",0,"5 months ago",1571512758813,false,false,,,,,,,,,,,
"Ugy97mfxKiu9m_Hl77N4AaABAg","Shirishkumar Survase","/channel/UC0eE-b1xB2tr2scOGUB6R1Q","https://yt3.ggpht.com/a/AATXAJweMv_BK-VIg6yd3eB9z-y3IQ3wQLrgDR9wkw=s48-c-k-c0xffffffff-no-rj-mo","Kiti kharch yeto 1 ekarla ani kuthe milte",0,"5 months ago",1571512758814,false,false,,,,,,,,,,,
"Ugx998P2DeCKdbKmiXl4AaABAg","Chiranjeew Ade","/channel/UCGnY6PRG0Yg_U8tCMOv0h2Q","https://yt3.ggpht.com/a/AATXAJzGpZqF-VuCVIqUURXlt1yRq6_lLkuoQVR_RA=s48-c-k-c0xffffffff-no-rj-mo","Call kela tr koni recive pn krt nahi rao....",0,"5 months ago",1571512758815,false,false,,,,,,,,,,,
"Ugxrr9RHcVcVhE9nf8l4AaABAg","Ashok Kadam","/channel/UCEQES_6A4kBalfPcwQ5s3KQ","https://yt3.ggpht.com/a/AATXAJz5PhN2ah0Z_xGqxR7ZUdaBw0CU7iqCcnod2A=s48-c-k-c0xffffffff-no-rj-mo","कादा पिकास वापरता येईल का एकरी खचर्च किती आहे फोन नं7775855500",0,"5 months ago",1571512758816,false,false,,,,,,,,,,,
"UgxdvlkqTx3HKAEswmN4AaABAg","तिकमाजी आर चौधरी चांदना","/channel/UCyhugpMDwRU6KGKOnZQUZNQ","https://yt3.ggpht.com/a/AATXAJyBsG1Z5Rb381nIgfXR9BdYpsUOyKXxAWez8g=s48-c-k-c0xffffffff-no-rj-mo","कमेन्ट का रिप्ले नही आता है फालतू है",0,"5 months ago",1571512758817,false,false,,,,,,,,,,,
"UgwpsqUF3eJ-suxjdv54AaABAg","Viju Sharma","/channel/UCXJWJUje0gpPm0mNjuPYR8Q","https://yt3.ggpht.com/a/AATXAJyAFhOo0l8-Df4LI_Yer1md1kZkAFLshDtOIA=s48-c-k-c0xffffffff-no-rj-mo","किमान किती खर्च येतो सागीतले पाहिजे ना फक्त माहिती काय कामाची",2,"5 months ago",1571512759558,false,false,,,,,,,,,,,
"UgyK7SfoOXSgVFXveZt4AaABAg","Pralhad borate","/channel/UCCmjHXhDSEnppMtEMffpfyw","https://yt3.ggpht.com/a/AATXAJwKgzF88dcRinYmONDV7gJlLyWk5pL_Ntg3tQ=s48-c-k-c0xffffffff-no-rj-mo","एक एकराचे बजेट कीती होईल",0,"5 months ago",1571512759561,false,false,,,,,,,,,,,
"UgwYK7teTuAXX3tk7J54AaABAg","trending tik-tok","/channel/UC9Co7bE3UUC4jk5xEPAseZw","https://yt3.ggpht.com/a/AATXAJw2lE3f_rRJ1eHHGICfKO0DWY3sfJvap6Ky6A=s48-c-k-c0xffffffff-no-rj-mo","Eska kimat kitna parta hai",0,"5 months ago",1571512759564,false,false,,,,,,,,,,,
"Ugx83h4tNQ2aNtF3v5Z4AaABAg","Kumar Madannavar","/channel/UC5ebSpmGNhvtfschM4YXn2w","https://yt3.ggpht.com/a/AATXAJwY7MsGqwIAJ3ua_vH6MEtRJllF6ekYn4Nt6g=s48-c-k-c0xffffffff-no-rj-mo","Contact nmbr send me",0,"6 months ago",1568920759565,false,false,,,,,,,,,,,
"UgwqZz2G70U8PofyPbt4AaABAg","janasena Suribabu rkm","/channel/UCS-WtejsOXq9Gl30okf61SQ","https://yt3.ggpht.com/a/AATXAJzX_TanQ6RQ1-rZg7o0NQ-09VvWBunDFbvKRg=s48-c-k-c0xffffffff-no-rj-mo","Exlente👍👌",0,"6 months ago",1568920759566,false,false,,,,,,,,,,,
"UgxKaXB78_O7OJEzMIR4AaABAg","AMVI ACADEMY","/channel/UCnf_79SkVmuhvVyZ0mnQo_g","https://yt3.ggpht.com/a/AATXAJwQly8_vn_xc7QYNyAZnydu0CVfcuhH3ff6FA=s48-c-k-c0xffffffff-no-rj-mo","kindly tell cost per acre",0,"6 months ago",1568920759567,false,false,,,,,,,,,,,
"UgxYASiFJE_sadLGt0N4AaABAg","Saif Sami","/channel/UCmaMxHEEAayDowIBLunOCwQ","https://yt3.ggpht.com/a/AATXAJyG1GNyLJpt7vT5XB1UMkdi8-EQwZcF1wGqgw=s48-c-k-c0xffffffff-no-rj-mo","Hello can you send me the cost price for the system cover up to three  achers thanks",4,"7 months ago",1566242359568,false,false,,,,,,,,,,,
"Ugxdo81v0IPcI02Vcxh4AaABAg","Krishna Reddy","/channel/UCa9s2gvKVT_T8JnjKiu8Z6A","https://yt3.ggpht.com/a/AATXAJxYnDLBco6JJUHe6gSyK85gqFY5BQV1GIVMcg=s48-c-k-c0xffffffff-no-rj-mo","Cost per Acre...\n?",1,"7 months ago",1566242359569,false,false,,,,,,,,,,,
